"SID","day","real_order","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried"
"10277",7,28,4,1,5,3,3,1,2,4,3,1
"10441",1,4,4,1,2,3,3,3,3,3,4,3
"10426",8,32,3,1,3,1,4,1,4,4,3,1
"10431",3,12,3,1,4,2,3,2,4,5,4,2
"10436",1,4,3,1,1,1,5,1,5,4,5,1
"10411",8,32,3,1,2,1,4,1,5,4,4,2
"10366",7,28,3,1,2,5,5,2,4,5,5,3
"10429",5,20,3,1,3,1,4,1,4,5,5,1
"10277",6,24,3,1,5,1,3,1,1,5,5,1
"10434",3,12,3,1,5,3,3,1,1,1,1,1
"10423",6,24,3,1,2,1,2,1,3,3,4,3
"10418",5,20,3,1,5,2,3,1,1,NA,3,2
"10372",6,24,3,NA,5,3,3,3,1,NA,3,4
"10429",4,16,2,1,3,2,4,1,4,4,5,2
"10415",15,60,2,NA,5,5,4,1,1,NA,3,2
"10431",2,8,2,2,3,4,4,1,4,4,3,1
"10411",7,28,2,2,3,1,5,1,4,4,4,2
"10418",4,16,2,1,1,3,3,1,4,3,3,4
"10423",5,20,2,1,3,2,5,1,4,2,3,3
"10428",2,8,2,1,5,5,3,5,1,3,2,3
"10277",5,20,2,1,4,1,4,1,2,4,5,2
"10434",2,8,2,2,3,2,1,2,3,1,4,4
"10366",6,24,2,1,3,3,4,2,5,5,5,3
"10427",6,24,1,1,3,1,4,1,2,3,4,1
"10428",1,4,1,NA,2,5,4,1,5,NA,1,1
"10411",6,24,1,1,3,3,2,2,2,4,4,4
"10418",3,12,1,1,5,1,4,1,1,3,2,2
"10431",1,4,1,NA,5,5,4,1,1,NA,4,1
"10277",4,16,1,1,4,1,5,1,2,5,5,1
"10429",3,12,1,NA,3,1,5,1,1,NA,5,1
"10426",6,24,1,1,5,4,5,2,1,3,3,1
"10372",4,16,1,NA,5,4,3,3,1,NA,3,3
"10366",5,20,1,1,4,1,3,1,4,4,5,3
"10352",14,56,7,3,2,1,2,1,4,3,3,3
"10277",3,12,7,1,1,1,5,1,3,5,5,1
"10426",5,20,7,2,2,1,3,1,5,3,5,1
"10429",2,8,7,1,3,1,2,1,5,5,5,3
"10411",5,20,7,NA,5,3,4,3,1,NA,5,1
"10423",3,12,7,NA,2,5,3,1,2,NA,4,1
"10412",14,56,7,1,2,1,1,1,3,3,4,3
"10372",3,12,7,2,3,1,3,2,3,3,4,3
"10415",13,52,7,1,3,2,3,1,3,4,4,1
"10366",4,16,7,1,2,3,3,1,5,4,5,3
"10418",2,8,7,1,2,1,3,1,4,5,4,1
"10349",6,24,6,1,3,4,3,1,3,3,3,3
"10418",1,4,6,1,4,1,3,1,5,4,4,2
"10414",15,60,6,1,3,2,3,3,2,3,2,5
"10426",4,16,6,NA,5,3,4,2,1,NA,4,3
"10277",2,8,6,1,3,1,5,1,3,5,5,1
"10366",3,12,6,1,5,2,5,1,1,5,5,1
"10372",2,8,6,2,3,4,4,2,3,3,3,1
"10412",13,52,6,1,3,1,4,1,2,4,4,1
"10352",13,52,6,2,2,4,4,1,4,3,4,3
"10429",1,4,6,1,3,2,5,1,3,5,5,1
"10360",10,40,5,1,5,1,3,1,1,4,5,2
"10413",14,56,5,1,2,1,5,1,5,5,5,1
"10423",1,4,5,1,5,1,5,1,5,3,3,1
"10427",3,12,5,1,2,2,5,1,4,4,4,1
"10371",9,36,5,NA,3,3,3,3,3,NA,3,3
"10277",1,4,5,1,1,5,5,1,1,4,3,1
"10366",2,8,5,1,1,1,3,1,5,5,4,2
"10415",11,44,5,1,1,3,5,1,5,3,5,1
"10414",14,56,5,1,3,2,3,3,3,4,3,3
"10411",3,12,5,1,3,2,4,2,3,4,4,2
"10402",9,36,5,2,4,4,3,3,2,3,3,3
"10372",1,4,5,NA,5,2,3,3,1,NA,3,2
"10366",1,4,4,1,2,1,5,1,5,5,4,1
"10349",4,16,4,1,2,2,5,1,5,5,5,2
"10412",11,44,4,1,1,1,5,1,4,4,3,1
"10380",13,52,4,2,1,1,5,1,5,2,4,1
"10413",13,52,4,1,5,5,2,3,2,3,3,3
"10414",13,52,4,1,2,3,4,2,5,4,5,1
"10426",2,8,4,1,1,3,5,1,4,3,5,1
"10330",13,52,4,1,1,1,4,1,5,5,5,1
"10415",10,40,4,1,1,3,5,1,5,5,5,1
"10411",2,8,4,1,5,4,4,2,2,3,4,2
"10380",12,48,3,2,2,4,5,1,3,2,1,1
"10330",12,48,3,1,1,1,4,1,5,5,5,2
"10388",7,28,3,NA,5,4,3,2,1,NA,2,3
"10427",1,4,3,1,3,1,3,1,3,5,4,1
"10349",3,12,3,1,3,1,2,1,3,4,4,3
"10411",1,4,3,1,1,2,5,1,5,4,5,2
"10426",1,4,3,1,5,1,5,1,3,4,5,2
"10415",9,36,3,1,1,1,5,1,5,4,5,1
"10352",10,40,3,2,2,3,4,1,5,3,3,3
"10412",10,40,3,1,1,1,3,1,4,3,3,1
"10342",14,56,3,NA,3,3,3,2,1,NA,5,3
"10413",12,48,3,1,4,1,3,1,2,5,5,2
"10414",12,48,3,2,5,2,5,1,2,4,4,1
"10371",6,24,2,2,3,4,4,2,3,2,3,3
"10380",11,44,2,1,5,2,4,1,1,3,4,1
"10402",6,24,2,3,3,3,3,1,4,3,3,1
"10389",13,52,2,NA,4,3,4,2,2,NA,3,4
"10342",13,52,2,NA,3,3,3,3,3,NA,3,3
"10415",8,32,2,4,3,5,1,1,3,1,2,3
"10349",2,8,2,1,2,1,2,1,5,4,5,3
"10363",12,48,2,2,3,2,2,1,3,4,4,3
"10352",9,36,2,1,3,2,4,1,4,3,5,1
"10413",11,44,2,1,3,3,3,1,3,5,3,3
"10352",8,32,1,1,5,1,3,1,2,3,5,3
"10330",10,40,1,1,3,3,4,1,4,4,4,2
"10388",5,20,1,1,2,3,3,2,4,5,1,2
"10412",8,32,1,2,2,2,2,1,3,3,3,1
"10389",12,48,1,2,2,2,4,1,4,3,3,3
"10380",10,40,1,1,4,3,4,1,2,3,3,1
"10360",6,24,1,1,2,1,4,1,4,4,4,1
"10371",5,20,1,1,2,2,3,2,3,3,3,3
"10349",1,4,1,3,2,2,5,1,2,3,4,2
"10413",10,40,1,2,1,2,4,1,3,4,2,2
"10415",7,28,1,1,2,3,3,1,3,4,4,1
"10342",12,48,1,1,5,5,3,2,5,5,5,1
"10374",14,56,7,1,4,3,4,1,4,3,3,2
"10380",9,36,7,NA,5,3,2,1,1,NA,3,4
"10414",9,36,7,1,5,3,4,3,3,4,3,1
"10342",11,44,7,NA,5,3,3,3,3,NA,5,3
"10388",4,16,7,NA,5,3,3,3,1,NA,2,3
"10352",7,28,7,2,3,1,5,1,4,4,3,1
"10330",9,36,7,1,3,3,5,1,5,3,2,1
"10360",5,20,7,1,4,3,2,2,3,4,5,4
"10412",7,28,7,1,2,1,4,1,3,3,3,1
"10402",4,16,7,2,2,3,3,1,3,3,3,2
"10415",6,24,7,1,5,5,3,2,1,3,1,1
"10371",4,16,7,1,3,2,3,1,2,3,3,3
"10352",6,24,6,1,1,2,5,1,5,3,3,2
"10342",10,40,6,3,5,5,5,1,5,3,5,3
"10330",8,32,6,1,5,1,4,1,3,3,3,2
"10380",8,32,6,1,1,1,5,1,5,3,3,1
"10414",8,32,6,NA,4,5,5,1,3,NA,4,1
"10415",5,20,6,1,1,1,5,1,5,4,3,1
"10338",15,60,6,2,3,3,4,2,2,2,4,2
"10389",10,40,6,2,4,4,4,1,4,2,4,3
"10413",8,32,6,1,1,2,5,1,3,5,5,1
"10363",9,36,6,2,3,4,3,3,3,3,2,3
"10371",3,12,6,1,4,3,3,2,1,3,2,2
"10388",2,8,5,2,2,3,4,2,4,3,3,2
"10359",15,60,5,1,2,2,2,3,3,5,4,1
"10371",2,8,5,1,2,2,4,1,3,4,4,2
"10402",2,8,5,3,2,3,4,1,4,3,4,3
"10342",9,36,5,1,3,3,5,1,5,5,5,1
"10386",15,60,5,2,2,2,4,2,4,4,5,2
"10330",7,28,5,1,1,1,5,1,5,5,3,1
"10352",5,20,5,2,1,1,5,1,5,5,4,1
"10380",7,28,5,1,4,5,5,1,2,2,2,1
"10363",8,32,5,NA,4,4,4,2,3,NA,3,2
"10415",4,16,5,1,2,3,5,1,3,3,5,1
"10338",14,56,5,2,3,4,5,2,2,2,4,1
"10359",14,56,4,2,5,3,4,2,3,5,4,2
"10379",9,36,4,2,2,3,4,1,4,2,3,1
"10380",6,24,4,3,1,1,5,1,5,1,2,1
"10371",1,4,4,1,4,4,5,1,3,4,4,1
"10330",6,24,4,2,2,5,5,1,5,4,3,1
"10342",8,32,4,1,5,3,5,1,5,5,5,1
"10363",7,28,4,3,3,3,3,2,3,3,3,2
"10389",8,32,4,2,4,2,3,1,2,3,3,2
"10388",1,4,4,NA,5,4,2,4,1,NA,3,4
"10386",14,56,4,2,2,3,4,2,4,4,5,2
"10412",4,16,4,2,2,1,1,2,3,3,3,2
"10414",6,24,4,1,4,1,3,1,4,3,4,2
"10415",3,12,4,1,5,1,1,1,1,3,3,1
"10338",13,52,4,1,2,3,4,1,5,2,4,2
"10352",3,12,3,1,3,3,1,5,3,2,3,5
"10386",13,52,3,2,3,2,2,3,3,4,5,2
"10390",13,52,3,1,5,1,1,1,1,1,5,3
"10404",7,28,3,1,5,1,1,3,1,2,3,5
"10412",3,12,3,1,5,1,1,4,1,3,4,5
"10330",5,20,3,1,3,3,3,1,3,3,4,3
"10389",7,28,3,1,3,2,4,1,4,2,3,2
"10414",5,20,3,1,5,5,5,2,2,4,3,2
"10331",14,56,3,NA,5,5,5,2,2,NA,3,2
"10415",2,8,3,1,1,3,1,1,3,2,5,3
"10342",7,28,3,2,5,3,3,3,3,4,5,3
"10359",13,52,3,NA,5,2,3,2,1,NA,4,3
"10338",12,48,3,2,2,3,5,1,3,3,4,1
"10354",7,28,3,2,3,3,3,1,3,4,3,2
"10363",6,24,3,2,3,2,3,1,4,4,4,2
"10404",6,24,2,1,3,1,3,1,3,3,4,3
"10374",9,36,2,2,2,2,4,1,4,3,4,3
"10413",4,16,2,1,3,1,2,1,3,5,4,4
"10359",12,48,2,NA,5,2,2,2,2,NA,5,2
"10414",4,16,2,NA,3,3,3,4,2,NA,3,3
"10386",12,48,2,2,4,3,4,2,2,4,5,2
"10378",14,56,2,NA,5,3,4,1,1,NA,2,2
"10380",4,16,2,1,5,3,2,4,1,2,3,4
"10412",2,8,2,NA,4,3,1,3,2,NA,5,5
"10338",11,44,2,2,3,2,3,1,3,2,5,1
"10342",6,24,2,1,5,1,1,5,1,3,5,5
"10354",6,24,2,1,1,1,4,1,5,5,4,2
"10327",14,56,2,3,3,3,2,2,3,3,4,2
"10363",5,20,2,2,4,1,3,1,2,3,2,1
"10330",4,16,2,1,5,1,3,1,2,5,5,4
"10352",2,8,2,1,1,1,5,1,5,4,4,2
"10345",5,20,1,NA,5,1,5,1,1,NA,5,1
"10361",13,52,1,1,2,2,5,1,4,3,4,2
"10367",13,52,1,1,5,2,2,1,1,4,4,3
"10342",5,20,1,3,1,3,3,2,4,3,5,3
"10378",13,52,1,NA,5,2,1,1,1,NA,4,5
"10414",3,12,1,1,5,2,3,3,3,4,5,3
"10404",5,20,1,1,5,1,2,2,2,3,3,4
"10412",1,4,1,2,2,2,1,1,4,4,3,4
"10389",5,20,1,2,2,4,3,1,2,3,4,3
"10413",3,12,1,2,1,3,4,1,5,4,3,2
"10391",7,28,1,NA,5,3,5,2,1,NA,4,2
"10380",3,12,1,1,1,1,4,1,5,3,4,1
"10330",3,12,1,1,3,3,4,1,3,3,3,2
"10359",11,44,1,1,5,1,4,1,1,5,5,2
"10363",4,16,1,2,3,2,3,1,2,2,4,4
"10352",1,4,1,2,3,3,4,1,5,3,3,3
"10338",10,40,1,NA,3,4,4,1,2,NA,4,2
"10365",15,60,1,2,2,2,5,1,2,3,4,3
"10386",11,44,1,2,3,2,2,3,3,3,5,3
"10350",5,20,7,2,3,2,3,1,3,4,2,1
"10404",4,16,7,1,3,1,3,1,4,1,3,4
"10359",10,40,7,1,5,2,3,4,1,5,4,1
"10380",2,8,7,1,5,1,5,5,1,3,5,1
"10347",10,40,7,1,3,3,3,2,4,3,3,4
"10363",3,12,7,2,2,1,3,2,3,3,3,2
"10413",2,8,7,1,4,3,5,1,3,5,3,1
"10318",14,56,7,NA,5,2,2,3,1,NA,4,4
"10342",4,16,7,1,2,5,3,1,3,3,5,1
"10324",7,28,7,1,5,5,3,3,3,3,4,4
"10338",9,36,7,NA,5,5,1,4,1,NA,3,5
"10354",4,16,7,1,3,2,3,1,3,5,4,2
"10389",4,16,7,NA,2,1,2,1,2,NA,3,4
"10367",12,48,7,NA,5,2,2,1,1,NA,3,4
"10378",12,48,7,3,3,4,4,1,3,3,3,5
"10330",2,8,7,1,4,4,4,1,3,3,3,1
"10365",14,56,7,NA,5,3,5,2,1,NA,3,3
"10386",10,40,7,2,4,3,4,2,2,4,5,2
"10404",3,12,6,1,3,1,2,2,3,3,4,4
"10378",11,44,6,1,5,1,1,1,1,1,5,4
"10338",8,32,6,1,3,3,4,1,2,2,5,2
"10365",13,52,6,3,2,2,3,1,3,5,5,5
"10379",4,16,6,1,3,3,3,3,2,2,3,3
"10383",6,24,6,3,3,3,3,2,1,3,4,2
"10318",13,52,6,2,2,3,4,2,3,4,5,3
"10335",10,40,6,NA,5,5,3,1,1,NA,3,1
"10354",3,12,6,1,2,4,4,1,4,4,5,2
"10363",2,8,6,NA,4,3,4,3,2,NA,2,2
"10391",5,20,6,1,3,2,5,3,4,5,3,1
"10389",3,12,6,1,2,2,2,1,4,4,3,1
"10342",3,12,6,1,3,5,5,1,3,5,5,1
"10359",8,32,5,3,2,1,2,4,4,3,2,5
"10342",2,8,5,3,2,2,2,3,4,3,5,3
"10350",3,12,5,2,1,3,2,1,4,3,4,1
"10354",2,8,5,1,1,3,3,1,4,4,4,3
"10365",12,48,5,2,5,3,1,5,2,2,1,5
"10378",10,40,5,2,1,3,4,1,4,3,3,2
"10386",8,32,5,2,1,2,3,2,5,4,4,2
"10338",7,28,5,1,2,3,5,2,5,4,5,2
"10331",9,36,5,1,2,1,5,1,4,4,3,3
"10389",2,8,5,1,3,1,2,2,4,4,5,1
"10335",9,36,5,NA,5,3,5,1,1,NA,3,2
"10308",15,60,4,1,3,1,4,1,4,4,5,3
"10404",1,4,4,1,3,1,2,1,4,3,5,4
"10386",7,28,4,2,1,3,2,2,4,4,4,2
"10389",1,4,4,1,3,3,4,1,1,2,4,2
"10350",2,8,4,3,1,1,2,1,2,2,4,2
"10338",6,24,4,1,3,3,3,2,3,2,4,2
"10379",2,8,4,2,3,3,4,1,4,3,3,1
"10342",1,4,4,NA,5,4,5,1,2,NA,5,1
"10354",1,4,4,1,5,3,4,1,4,3,3,2
"10365",11,44,4,NA,5,2,5,1,1,NA,3,1
"10348",9,36,4,3,3,3,3,2,3,4,3,1
"10324",4,16,4,1,2,1,5,1,4,3,4,1
"10359",7,28,4,2,5,1,4,1,1,5,5,3
"10386",6,24,3,1,4,1,1,2,3,4,5,4
"10335",7,28,3,NA,4,2,3,2,1,NA,4,4
"10350",1,4,3,1,1,1,2,1,4,3,4,2
"10374",3,12,3,NA,5,1,3,2,1,NA,3,4
"10347",6,24,3,1,4,4,4,2,3,4,4,3
"10367",8,32,3,1,5,3,2,2,1,4,4,3
"10359",6,24,3,1,4,3,3,3,5,5,3,3
"10327",8,32,3,NA,1,4,4,2,4,NA,3,2
"10391",2,8,3,1,1,1,5,2,5,5,5,4
"10348",8,32,3,3,2,2,2,3,4,3,3,1
"10317",13,52,3,1,2,2,4,1,4,4,4,2
"10308",14,56,3,NA,5,1,3,1,1,NA,5,3
"10324",3,12,3,1,3,5,4,1,3,4,4,1
"10378",8,32,3,1,4,3,4,2,1,2,3,2
"10383",3,12,3,1,2,3,3,3,2,3,3,4
"10338",5,20,3,2,3,4,4,1,4,2,3,1
"10365",10,40,3,NA,5,5,5,2,1,NA,3,2
"10304",5,20,2,2,4,2,1,5,3,3,2,4
"10386",5,20,2,2,4,3,4,2,2,4,5,1
"10378",7,28,2,NA,5,2,1,3,1,NA,5,5
"10335",6,24,2,3,3,4,3,2,3,3,3,4
"10287",11,44,2,1,2,2,3,2,4,5,3,3
"10320",12,48,2,1,4,2,3,3,2,3,4,3
"10288",14,56,2,1,2,1,4,1,2,5,4,1
"10315",14,56,2,1,3,2,3,1,4,5,4,1
"10318",9,36,2,1,4,2,2,3,3,4,4,3
"10367",7,28,2,1,4,1,3,1,2,4,4,2
"10361",7,28,2,NA,5,5,5,1,1,NA,4,1
"10308",13,52,2,1,1,2,5,1,5,5,4,3
"10317",12,48,2,2,3,1,3,1,4,4,3,3
"10260",14,56,2,2,3,1,5,1,5,3,3,2
"10332",4,16,2,1,1,3,2,2,3,2,3,3
"10391",1,4,2,1,2,1,4,2,4,4,4,2
"10383",2,8,2,2,2,1,2,1,1,3,3,1
"10324",2,8,2,1,3,1,4,1,5,3,3,2
"10293",11,44,2,1,2,2,4,1,4,3,4,1
"10338",4,16,2,3,5,3,4,2,3,2,4,2
"10327",7,28,2,2,4,3,3,5,1,3,3,4
"10365",9,36,2,1,2,2,5,1,5,3,5,2
"10304",4,16,1,1,4,1,1,2,3,4,3,4
"10276",15,60,1,NA,5,3,3,3,1,NA,3,3
"10287",10,40,1,1,1,1,1,3,3,5,5,5
"10367",6,24,1,1,3,1,3,1,3,5,4,3
"10332",3,12,1,3,2,1,4,1,3,3,3,3
"10327",6,24,1,3,3,3,2,4,3,3,3,3
"10293",10,40,1,2,2,2,3,1,4,3,1,2
"10260",13,52,1,1,3,1,5,1,3,1,5,3
"10337",12,48,1,1,3,1,3,2,2,2,3,2
"10378",6,24,1,3,4,3,2,4,2,3,2,4
"10359",4,16,1,1,5,1,5,1,1,5,5,2
"10317",11,44,1,2,2,2,2,1,4,4,4,4
"10348",6,24,1,NA,5,4,5,1,3,NA,4,1
"10289",14,56,1,2,3,3,3,2,3,3,4,3
"10338",3,12,1,1,4,5,3,2,2,2,3,2
"10374",1,4,1,2,2,3,3,1,4,3,3,2
"10320",11,44,1,2,1,1,2,1,4,3,3,2
"10299",13,52,1,1,2,4,5,1,1,2,4,1
"10315",13,52,1,1,2,2,3,1,4,4,4,1
"10383",1,4,1,NA,5,5,5,1,1,NA,3,1
"10288",13,52,1,1,2,2,3,1,3,4,4,3
"10318",8,32,1,2,2,4,4,2,5,2,4,2
"10386",4,16,1,NA,5,2,2,3,1,NA,5,3
"10353",4,16,1,1,2,2,4,1,3,4,4,1
"10308",12,48,1,1,1,3,5,1,5,5,5,4
"10314",15,60,1,2,4,4,3,2,2,3,3,3
"10274",15,60,1,1,2,2,4,1,5,4,5,2
"10324",1,4,1,1,4,3,4,1,2,3,3,2
"10316",14,56,1,2,3,2,5,1,3,4,5,2
"10365",8,32,1,2,5,2,4,1,1,3,3,4
"10365",7,28,7,1,5,3,5,1,3,4,4,3
"10318",7,28,7,1,3,2,5,2,4,4,5,3
"10314",14,56,7,1,3,5,5,2,2,3,3,2
"10299",12,48,7,1,4,2,3,5,1,1,3,3
"10353",3,12,7,2,3,3,3,1,4,4,4,1
"10359",3,12,7,1,5,1,5,1,3,5,5,3
"10367",5,20,7,NA,5,1,3,3,1,NA,3,3
"10308",11,44,7,1,4,2,4,1,3,5,5,3
"10390",3,12,7,1,3,3,3,1,3,3,3,2
"10317",10,40,7,NA,4,2,2,1,2,NA,3,4
"10260",12,48,7,1,3,1,5,1,4,3,5,3
"10274",14,56,7,1,2,2,5,1,2,5,5,1
"10327",5,20,7,2,3,3,3,3,2,3,3,3
"10386",3,12,7,2,2,3,3,2,3,4,4,2
"10335",4,16,7,1,3,1,2,2,2,3,4,4
"10378",5,20,7,3,1,3,2,3,3,3,4,3
"10338",2,8,7,NA,5,4,4,2,1,NA,3,2
"10315",12,48,7,1,3,2,3,1,4,4,4,2
"10288",12,48,7,2,3,1,5,1,3,4,4,2
"10359",2,8,6,1,2,1,5,1,5,5,5,1
"10331",3,12,6,1,3,1,5,1,5,5,3,1
"10308",10,40,6,1,1,1,5,1,5,5,5,2
"10327",4,16,6,2,5,2,3,4,2,3,3,3
"10304",2,8,6,1,1,4,5,1,4,5,5,2
"10378",4,16,6,4,2,4,3,3,2,4,1,3
"10365",6,24,6,1,3,2,4,1,3,4,4,2
"10320",9,36,6,2,1,2,4,1,4,4,3,1
"10332",1,4,6,NA,5,4,2,3,2,NA,3,4
"10289",12,48,6,2,2,2,3,1,3,3,5,3
"10381",5,20,6,1,5,2,2,5,1,5,1,5
"10293",8,32,6,1,3,2,5,1,4,3,4,1
"10367",4,16,6,1,3,1,3,1,3,5,4,1
"10317",9,36,6,2,2,2,3,1,5,4,3,3
"10288",11,44,6,1,2,4,5,1,3,5,4,1
"10274",13,52,6,1,2,1,5,1,4,5,4,1
"10390",2,8,6,1,3,3,5,1,3,2,3,1
"10260",11,44,6,2,1,5,5,1,5,1,3,1
"10338",1,4,6,2,4,2,3,2,1,3,4,2
"10318",6,24,6,2,2,3,4,2,5,4,4,2
"10353",2,8,6,1,2,2,3,1,4,3,3,2
"10316",12,48,6,1,2,4,5,1,3,4,4,1
"10299",11,44,6,NA,4,5,5,3,1,NA,4,1
"10315",11,44,6,1,2,1,3,1,4,4,3,2
"10386",2,8,6,1,3,3,3,2,3,4,4,2
"10390",1,4,5,1,2,3,5,1,4,2,5,1
"10320",8,32,5,2,3,5,4,3,3,3,3,3
"10359",1,4,5,2,2,2,2,1,2,5,3,2
"10335",2,8,5,1,1,1,5,1,4,4,4,2
"10386",1,4,5,NA,5,4,4,2,1,NA,4,2
"10299",10,40,5,1,5,5,5,1,3,1,3,3
"10313",15,60,5,2,3,5,4,2,5,5,3,2
"10315",10,40,5,1,3,3,3,2,3,3,5,3
"10367",3,12,5,1,2,3,5,1,4,5,5,1
"10361",3,12,5,2,1,3,5,1,5,5,5,2
"10289",11,44,5,2,2,3,4,1,4,3,5,2
"10288",10,40,5,1,3,3,4,1,4,4,4,2
"10348",3,12,5,2,2,2,5,1,4,4,3,3
"10287",7,28,5,1,2,2,3,3,5,5,5,5
"10381",4,16,5,1,1,5,5,1,5,5,4,1
"10316",11,44,5,1,3,2,5,1,3,4,4,1
"10365",5,20,5,1,3,3,3,2,3,3,5,3
"10308",9,36,5,NA,5,4,5,1,3,NA,4,2
"10304",1,4,5,1,1,1,5,1,5,4,5,2
"10331",2,8,5,NA,3,4,4,1,3,NA,3,1
"10378",3,12,5,2,1,3,3,2,4,3,4,3
"10311",15,60,5,1,1,3,1,1,4,4,4,1
"10274",12,48,5,1,1,3,5,1,4,5,5,1
"10260",10,40,5,3,1,4,5,1,5,4,5,1
"10293",7,28,5,2,2,3,5,1,3,3,4,2
"10317",8,32,5,2,3,2,4,1,3,4,3,2
"10318",5,20,5,2,2,3,4,1,5,4,4,2
"10320",7,28,4,2,1,4,5,1,4,3,3,1
"10308",8,32,4,1,3,1,5,1,4,5,4,1
"10337",8,32,4,1,5,2,4,1,2,3,4,1
"10293",6,24,4,NA,4,2,3,2,1,NA,3,3
"10317",7,28,4,2,5,2,2,1,2,3,3,4
"10361",2,8,4,1,2,1,5,1,5,4,3,2
"10315",9,36,4,1,2,1,3,1,4,4,4,2
"10260",9,36,4,1,3,1,5,1,3,1,5,2
"10289",10,40,4,2,2,3,4,1,4,3,5,3
"10331",1,4,4,NA,5,5,5,1,1,NA,1,1
"10365",4,16,4,1,1,1,4,1,5,3,4,1
"10381",3,12,4,1,2,3,5,1,4,5,3,1
"10326",7,28,4,1,2,1,3,3,4,4,5,3
"10367",2,8,4,1,3,2,3,1,3,4,4,3
"10316",10,40,4,1,3,3,5,1,3,3,4,2
"10270",14,56,4,1,2,2,4,1,4,4,4,1
"10287",6,24,4,NA,5,2,4,4,1,NA,5,4
"10305",9,36,4,3,1,2,3,1,3,3,3,1
"10318",4,16,4,1,2,2,3,2,4,4,5,3
"10348",2,8,4,2,2,2,4,1,4,4,4,1
"10378",2,8,4,1,5,1,1,2,1,1,5,5
"10313",14,56,4,NA,4,5,3,4,1,NA,3,4
"10274",11,44,4,2,2,2,2,3,3,4,2,4
"10314",11,44,4,1,2,3,4,1,3,4,5,1
"10335",1,4,4,1,2,2,4,1,4,4,4,1
"10299",9,36,4,2,3,2,3,1,3,2,3,1
"10288",9,36,4,1,1,4,5,1,5,4,4,2
"10311",14,56,4,3,2,3,3,3,3,3,4,3
"10313",13,52,3,2,5,5,3,4,2,4,4,3
"10326",6,24,3,1,4,1,2,1,2,4,4,2
"10322",9,36,3,1,3,3,1,3,1,3,3,4
"10286",13,52,3,1,2,2,4,1,5,3,4,2
"10320",6,24,3,2,5,1,1,3,2,3,3,4
"10293",5,20,3,1,3,4,4,1,4,3,4,1
"10280",13,52,3,1,4,1,1,2,2,5,5,4
"10381",2,8,3,2,4,3,2,2,1,4,4,3
"10361",1,4,3,NA,5,5,5,1,1,NA,3,1
"10287",5,20,3,1,5,1,1,3,1,3,5,5
"10378",1,4,3,4,2,5,1,3,3,3,3,5
"10311",13,52,3,1,2,3,3,2,3,2,3,3
"10318",3,12,3,1,4,2,2,4,2,3,4,4
"10315",8,32,3,1,3,1,3,1,4,4,5,2
"10276",10,40,3,1,5,1,3,2,3,2,4,3
"10327",1,4,3,1,1,2,4,1,5,5,5,1
"10289",9,36,3,2,2,2,2,3,3,3,4,2
"10308",7,28,3,1,4,1,4,1,2,5,5,2
"10288",8,32,3,1,2,1,2,3,2,4,4,4
"10317",6,24,3,2,3,2,2,1,3,4,3,4
"10314",10,40,3,1,3,1,3,1,4,4,4,2
"10274",10,40,3,1,3,3,2,1,2,5,5,2
"10299",8,32,3,3,4,3,4,2,1,1,3,3
"10367",1,4,3,1,5,2,4,1,2,3,4,2
"10365",3,12,3,1,2,1,3,1,5,4,5,3
"10267",8,32,2,1,2,1,3,1,4,3,3,2
"10308",6,24,2,2,1,1,4,1,5,4,5,2
"10311",12,48,2,1,1,3,5,3,2,2,3,4
"10337",6,24,2,1,1,1,3,1,5,5,3,1
"10292",14,56,2,2,3,5,5,1,3,4,1,2
"10293",4,16,2,1,1,3,4,1,4,3,4,3
"10365",2,8,2,1,2,3,1,3,3,4,5,5
"10320",5,20,2,1,5,1,1,5,1,1,5,5
"10314",9,36,2,1,3,1,2,3,3,4,3,5
"10287",4,16,2,NA,5,1,1,5,1,NA,5,5
"10286",12,48,2,3,2,3,3,1,5,4,4,1
"10260",7,28,2,3,1,5,5,1,5,3,3,1
"10289",8,32,2,2,3,2,2,2,3,3,4,4
"10322",8,32,2,1,5,3,2,3,1,3,3,4
"10274",9,36,2,1,2,2,2,2,3,4,4,3
"10280",12,48,2,1,2,2,4,2,4,5,3,2
"10313",12,48,2,NA,5,1,3,1,2,NA,3,4
"10318",2,8,2,NA,5,2,3,4,1,NA,3,4
"10288",7,28,2,3,3,1,1,5,1,2,4,5
"10317",5,20,2,2,3,4,4,1,4,3,3,3
"10316",8,32,2,1,5,3,3,2,1,2,3,3
"10299",7,28,2,NA,4,3,5,2,1,NA,3,2
"10315",7,28,2,1,2,3,2,1,4,4,4,3
"10270",11,44,1,1,2,1,5,1,4,4,4,2
"10308",5,20,1,1,1,2,3,1,5,4,5,3
"10289",7,28,1,2,2,2,3,2,4,3,4,3
"10322",7,28,1,1,5,3,1,1,1,3,3,5
"10316",7,28,1,2,2,2,4,1,3,3,4,1
"10276",8,32,1,NA,5,2,2,3,1,NA,3,4
"10326",4,16,1,NA,5,2,1,3,1,NA,3,4
"10320",4,16,1,2,3,2,1,5,2,2,4,5
"10337",5,20,1,1,3,2,3,1,4,3,3,1
"10299",6,24,1,NA,3,3,5,1,1,NA,3,2
"10323",5,20,1,1,3,4,3,1,3,2,2,2
