"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","Wave"
"10459",55,3,15,59,1,3,2,3,1,4,3,3,4,"4"
"10459",55,2,16,62,1,4,2,2,2,2,4,3,4,"4"
"10459",55,3,16,63,2,3,2,3,2,3,3,3,3,"4"
"10459",55,2,17,66,1,3,3,3,1,2,3,1,2,"4"
"10459",55,1,18,69,2,4,3,2,2,1,4,3,3,"4"
"10459",55,2,18,70,2,4,1,1,3,1,5,3,4,"4"
"10459",36,1,1,1,1,3,2,2,3,2,3,3,3,"7"
"10459",36,4,1,4,2,3,2,2,3,2,2,1,3,"7"
"10459",36,4,2,8,1.0625,3,3,2,4,1,2.85,2,4,"7"
"10459",36,4,3,12,1.0625,3,3,2,5,1,2.85,3,4,"7"
"10459",36,1,4,13,1,4,3,2,4,1,1,3,4,"7"
"10459",36,4,4,16,2,4,3,2,4,2,2,3,3,"7"
"10459",36,1,5,17,3,1,2,3,2,3,2,3,3,"7"
"10459",36,4,5,20,2,4,2,1,5,1,3,2,5,"7"
"10459",36,1,6,21,3,5,3,3,3,1,3,2,4,"7"
"10459",36,4,6,24,2,2,2,2,3,3,4,3,2,"7"
"10459",36,1,7,25,2,2,2,2,2,4,3,3,3,"7"
"10459",36,4,7,28,2,4,3,1,3,1,4,4,5,"7"
"10459",36,4,10,40,2,3,3,2,1,3,3,3,4,"7"
"10459",36,3,11,43,2,2,2,2,1,3,5,4,3,"7"
"10459",36,4,11,44,1.0625,2,2,3,1,1,2.85,2,3,"7"
"10459",36,1,12,45,1,3,3,3,1,2,5,3,3,"7"
"10459",36,2,12,46,2,2,2,3,1,4,4,3,3,"7"
"10459",36,4,12,48,3,3,2,3,1,2,3,4,2,"7"
"10459",36,1,13,49,2,1,3,3,1,4,4,3,3,"7"
"10459",36,2,13,50,3,1,2,3,1,3,2,3,3,"7"
"10459",36,1,14,53,1,3,2,2,1,3,5,4,3,"7"
"10459",36,2,14,54,2,3,2,3,1,3,4,2,2,"7"
"10459",36,2,15,58,1.0625,3,4,3,1,2,2.85,2,3,"7"
"10459",36,3,15,59,1.0625,4,4,3,2,1,2.85,3,4,"7"
"10459",36,4,17,68,1,4,2,3,1,2,5,5,2,"7"
"10459",36,1,18,69,1,2,2,3,1,3,4,3,2,"7"
"10459",36,1,19,73,1,3,3,3,1,3,5,3,2,"7"
"10459",36,2,23,90,2,5,5,2,2,2,5,3,3,"7"
"10459",36,3,23,91,1,5,3,2,2,1,5,3,2,"7"
"10459",36,1,25,97,1,3,3,2,1,3,4,3,3,"7"
"10459",36,2,25,98,2,2,3,4,1,4,4,3,3,"7"
"10459",36,1,26,101,1,3,4,2,1,2,4,3,3,"7"
"10459",36,2,26,102,2,2,3,3,2,2,4,3,3,"7"
"10459",36,4,26,104,3,4,3,2,1,1,4,3,3,"7"
"10459",36,1,27,105,1,2,3,3,1,3,4,3,2,"7"
"10459",36,1,28,109,1,4,3,3,1,2,5,3,4,"7"
"10463",37,2,1,2,1,5,3,4,1,2,5,5,2,"4"
"10463",37,3,1,3,1.0625,5,3,5,1,1,2.85,5,1,"4"
"10463",37,4,1,4,1,3,4,5,1,4,5,5,1,"4"
"10463",37,1,2,5,1,3,1,4,1,2,5,5,1,"4"
"10463",37,2,2,6,1,3,1,4,1,4,5,5,1,"4"
"10463",37,4,2,8,1,1,1,5,1,5,5,5,1,"4"
"10463",37,1,3,9,1.0625,5,1,5,1,1,2.85,5,1,"4"
"10463",37,4,3,12,1,3,1,4,1,3,5,5,2,"4"
"10463",37,1,4,13,1,3,1,4,1,3,5,5,2,"4"
"10463",37,2,4,14,1,1,1,4,1,5,5,5,1,"4"
"10463",37,3,4,15,1.0625,5,1,4,1,1,2.85,5,1,"4"
"10463",37,4,4,16,1.0625,5,2,5,1,1,2.85,5,1,"4"
"10463",37,2,5,18,1.0625,5,1,5,1,1,2.85,5,1,"4"
"10463",37,3,5,19,1.0625,5,1,5,1,1,2.85,5,1,"4"
"10463",37,4,5,20,1,3,1,4,1,3,5,5,1,"4"
"10463",37,2,6,22,1,1,1,4,1,5,5,5,1,"4"
"10463",37,3,6,23,1.0625,5,1,4,1,1,2.85,5,1,"4"
"10463",37,4,6,24,1,3,1,4,2,4,5,5,2,"4"
"10463",37,1,7,25,1,3,1,4,1,4,5,5,1,"4"
"10463",37,2,7,26,1,5,1,4,2,1,5,5,1,"4"
"10463",37,4,7,28,1,2,1,4,1,3,5,5,1,"4"
"10463",37,1,8,29,1,3,1,3,1,3,5,5,4,"4"
"10463",37,2,8,30,1.0625,5,1,3,1,1,2.85,5,4,"4"
"10463",37,3,8,31,1.0625,5,1,4,1,1,2.85,5,1,"4"
"10463",37,4,8,32,1,1,1,4,1,5,5,5,1,"4"
"10463",37,1,9,33,1,3,1,4,1,4,5,5,1,"4"
"10463",37,2,9,34,1,5,1,4,1,1,5,5,2,"4"
"10463",37,3,9,35,1,3,1,4,1,3,5,5,1,"4"
"10463",37,4,9,36,1.0625,5,1,4,1,2,2.85,5,1,"4"
"10463",37,1,10,37,1.0625,4,2,4,1,1,2.85,5,1,"4"
"10463",37,3,11,43,1,3,1,4,1,4,5,5,1,"4"
"10463",37,1,12,45,1,2,1,4,1,5,5,5,1,"4"
"10463",37,2,12,46,1.0625,5,1,4,1,2,2.85,5,1,"4"
"10463",37,3,12,47,1.0625,5,1,4,1,2,2.85,5,1,"4"
"10463",37,4,12,48,1,1,1,4,1,5,5,5,1,"4"
"10463",37,1,14,53,1,5,1,4,1,3,5,5,1,"4"
"10463",37,1,15,57,1,1,1,5,1,5,5,5,1,"4"
"10466",10,2,1,2,1,4,5,5,1,1,3,2,3,"4"
"10466",10,1,2,5,1.0625,5,5,5,1,1,2.85,2,3,"4"
"10466",10,1,3,9,1.0625,4,2,3,1,1,2.85,3,3,"4"
"10466",10,2,3,10,1,3,2,3,1,3,4,3,3,"4"
"10466",10,3,3,11,1.0625,3,3,2,3,2,2.85,4,2,"4"
"10466",10,4,3,12,1,3,2,3,1,4,3,4,3,"4"
"10466",10,1,4,13,2,3,2,2,1,3,3,3,3,"4"
"10466",10,2,4,14,1,2,2,3,1,4,3,4,2,"4"
"10466",10,4,4,16,1,4,5,4,1,1,3,3,3,"4"
"10466",10,1,6,21,1,3,5,4,2,3,4,2,3,"4"
"10471",9,1,1,0,1,1,3,5,2,5,3,4,2,"4"
"10471",9,1,1,1,2,3,3,4,1,3,3,4,2,"4"
"10471",9,2,1,2,1,3,2,3,2,3,4,4,2,"4"
"10471",9,2,2,6,2,3,4,4,2,2,2,3,3,"4"
"10471",9,1,3,9,1.0625,5,4,4,2,2,2.85,3,2,"4"
"10471",9,3,3,11,3,3,3,4,2,2,3,3,3,"4"
"10471",9,4,3,12,2,5,2,3,2,2,3,3,2,"4"
"10471",9,4,4,16,1.0625,4,2,4,2,3,2.85,3,2,"4"
"10471",9,1,6,21,1.0625,5,3,4,5,1,2.85,2,2,"4"
"10471",5,1,1,0,4,3,2,4,1,3,4,4,2,"7"
"10471",5,1,1,1,1,2,3,4,1,3,2,3,2,"7"
"10471",5,4,1,4,2,5,4,2,4,2,2,3,4,"7"
"10471",5,1,2,5,1.0625,5,2,3,2,2,2.85,4,2,"7"
"10471",5,1,4,13,2,3,4,4,2,2,3,3,2,"7"
"10476",12,1,1,0,1,3,3,4,1,3,4,4,2,"4"
"10476",12,2,1,2,1,3,3,4,1,2,4,3,3,"4"
"10476",12,3,1,3,4,2,3,1,1,4,2,4,2,"4"
"10476",12,4,1,4,1,4,3,2,1,2,3,4,3,"4"
"10476",12,1,2,5,1,5,2,4,1,1,3,3,2,"4"
"10476",12,2,2,6,1,5,2,3,1,3,2,4,3,"4"
"10476",12,3,2,7,1.0625,5,4,4,1,2,2.85,4,2,"4"
"10476",12,4,2,8,1.0625,4,2,4,1,3,2.85,4,3,"4"
"10476",12,2,3,10,1.0625,5,2,3,1,2,2.85,5,1,"4"
"10476",12,3,3,11,2,4,4,3,3,2,3,2,3,"4"
"10476",12,4,3,12,1,2,3,3,1,4,5,4,3,"4"
"10476",12,1,6,21,1,4,3,4,1,3,3,4,3,"4"
"10479",25,1,1,1,1,3,2,3,1,4,3,4,2,"4"
"10479",25,2,1,2,1,3,2,5,1,2,2,5,2,"4"
"10479",25,3,1,3,1,1,1,3,1,5,3,5,1,"4"
"10479",25,2,2,6,2,5,5,3,1,1,2,3,2,"4"
"10479",25,3,2,7,1,2,5,3,1,1,3,3,2,"4"
"10479",25,4,2,8,2,2,3,3,1,3,3,4,2,"4"
"10479",25,1,3,9,2,1,2,3,1,3,3,2,2,"4"
"10479",25,4,3,12,1.0625,5,5,3,1,1,2.85,2,3,"4"
"10479",25,1,4,13,1,3,4,3,1,3,3,5,3,"4"
"10479",25,2,4,14,2,3,3,3,1,3,3,5,2,"4"
"10479",25,1,5,17,1.0625,5,3,3,1,1,2.85,4,5,"4"
"10479",25,2,5,18,2,2,4,3,1,3,3,3,2,"4"
"10479",25,4,5,20,2,2,2,2,1,4,3,4,4,"4"
"10479",25,1,6,21,1,5,2,2,1,1,2,4,5,"4"
"10479",25,2,6,22,1,2,2,4,1,4,3,4,1,"4"
"10479",25,4,6,24,2,1,1,5,1,5,4,3,1,"4"
"10479",25,2,9,34,2,2,4,4,2,4,4,4,2,"4"
"10479",25,1,10,37,2,5,3,2,1,1,3,3,3,"4"
"10479",25,2,11,42,2,5,3,3,2,2,2,3,3,"4"
"10479",25,2,12,46,2,1,1,1,2,5,3,5,4,"4"
"10479",25,3,13,51,1,3,5,5,1,1,3,2,2,"4"
"10479",25,4,13,52,2,4,4,4,1,3,3,3,1,"4"
"10479",25,2,14,54,3,4,5,2,1,1,3,3,2,"4"
"10479",25,3,14,55,1,2,5,4,1,3,3,4,2,"4"
"10479",25,4,17,68,1.0625,4,5,5,1,1,2.85,3,3,"4"
"10483",22,2,1,2,2,3,3,4,1,2,3,4,2,"4"
"10483",22,3,4,15,2,5,3,4,2,2,2,3,4,"4"
"10483",22,4,4,16,1.0625,4,2,3,2,1,2.85,3,3,"4"
"10483",22,1,5,17,2,2,2,3,1,4,3,3,4,"4"
"10483",22,2,5,18,3,3,3,3,2,1,3,3,4,"4"
"10483",22,1,6,21,1.0625,4,5,1,2,2,2.85,3,4,"4"
"10483",22,4,6,24,2,1,3,2,2,2,3,3,3,"4"
"10483",22,3,8,31,3,3,2,2,2,5,3,4,4,"4"
"10483",22,2,10,38,2,3,3,3,1,2,3,3,2,"4"
"10483",22,4,10,40,3,3,4,5,1,1,3,3,3,"4"
"10483",22,1,11,41,3,4,3,3,2,2,3,3,3,"4"
"10483",22,4,11,44,2,3,2,2,1,3,4,3,4,"4"
"10483",22,4,12,48,2,2,2,3,1,2,3,3,3,"4"
"10483",22,3,13,51,2,5,2,3,2,2,3,3,2,"4"
"10483",22,4,13,52,2,3,2,3,2,3,3,3,3,"4"
"10483",22,2,16,62,2,3,2,3,2,2,3,3,2,"4"
"10483",22,3,16,63,1.0625,4,2,4,1,1,2.85,3,2,"4"
"10483",22,4,16,64,1.0625,4,2,3,2,2,2.85,3,2,"4"
"10483",22,2,17,66,1.0625,3,3,2,2,2,2.85,3,2,"4"
"10483",22,3,17,67,1.0625,4,3,4,2,1,2.85,3,2,"4"
"10483",22,4,17,68,1.0625,2,3,4,1,2,2.85,3,2,"4"
"10483",22,2,18,70,1.0625,4,2,4,2,4,2.85,3,3,"4"
"10486",41,1,1,0,1,4,1,4,1,3,3,3,2,"4"
"10486",41,1,1,1,2,2,2,4,1,3,4,3,2,"4"
"10486",41,2,1,2,1,2,1,3,1,3,3,4,1,"4"
"10486",41,3,1,3,1,4,2,2,1,3,3,5,2,"4"
"10486",41,4,1,4,1.0625,5,3,3,2,2,2.85,4,1,"4"
"10486",41,1,2,5,1.0625,5,2,4,1,2,2.85,4,2,"4"
"10486",41,2,2,6,1.0625,5,1,4,1,2,2.85,3,3,"4"
"10486",41,4,2,8,2,3,2,4,2,4,4,4,1,"4"
"10486",41,1,3,9,1,3,3,4,3,4,3,4,4,"4"
"10486",41,2,3,10,1,4,5,3,1,3,2,4,2,"4"
"10486",41,1,4,13,3,3,2,4,1,4,4,4,1,"4"
"10486",41,2,4,14,1,2,4,3,1,4,4,4,1,"4"
"10486",41,4,4,16,1,3,1,5,1,3,4,4,1,"4"
"10486",41,1,5,17,2,2,2,5,1,5,5,4,2,"4"
"10486",41,2,5,18,2,1,3,5,1,5,4,3,1,"4"
"10486",41,3,5,19,2,2,3,5,2,4,3,4,3,"4"
"10486",41,4,5,20,2,3,1,4,1,4,4,4,2,"4"
"10486",41,1,6,21,1.0625,5,3,4,1,4,2.85,3,2,"4"
"10486",41,2,6,22,2,3,2,3,2,2,3,3,1,"4"
"10486",41,4,6,24,2,5,5,4,2,2,4,4,3,"4"
"10486",41,1,7,25,2,2,3,4,1,2,3,3,3,"4"
"10486",41,2,7,26,2,2,5,3,1,3,3,2,4,"4"
"10486",41,3,7,27,1,2,1,1,4,2,2,3,5,"4"
"10486",41,1,8,29,2,5,1,2,2,1,2,2,4,"4"
"10486",41,2,8,30,2,4,2,2,1,2,4,3,1,"4"
"10486",41,2,9,34,2,3,2,3,1,2,3,1,2,"4"
"10486",41,3,9,35,1.0625,5,3,3,1,3,2.85,2,1,"4"
"10486",41,4,9,36,1,2,3,4,1,5,4,4,2,"4"
"10486",41,1,10,37,2,4,3,3,2,2,3,2,4,"4"
"10486",41,3,10,39,2,4,4,3,1,2,4,5,1,"4"
"10486",41,4,10,40,2,2,4,4,1,4,4,4,3,"4"
"10486",41,1,11,41,2,1,4,4,2,3,3,4,4,"4"
"10486",41,4,11,44,1.0625,5,4,5,2,1,2.85,3,2,"4"
"10486",41,2,12,46,1.0625,3,5,4,1,3,2.85,4,4,"4"
"10486",41,4,12,48,1.0625,3,4,4,1,3,2.85,3,2,"4"
"10486",41,1,13,49,1.0625,5,1,4,1,3,2.85,4,2,"4"
"10486",41,3,13,51,2,1,3,2,1,4,4,4,2,"4"
"10486",41,4,13,52,1.0625,4,2,4,1,2,2.85,4,1,"4"
"10486",41,1,14,53,2,2,4,4,1,4,4,5,2,"4"
"10486",41,3,14,55,2,4,2,3,1,3,4,4,3,"4"
"10486",41,2,15,58,1,5,1,5,1,2,3,3,1,"4"
"10490",63,2,1,2,1,2,1,4,1,2,4,4,2,"4"
"10490",63,3,1,3,1.0625,4,3,3,1,1,2.85,3,1,"4"
"10490",63,4,1,4,2,2,3,3,1,3,4,3,2,"4"
"10490",63,1,2,5,1,2,1,2,1,3,4,4,2,"4"
"10490",63,2,2,6,1.0625,4,2,3,1,2,2.85,3,2,"4"
"10490",63,3,2,7,1,1,2,5,1,4,4,3,1,"4"
"10490",63,4,2,8,1.0625,3,3,3,1,2,2.85,3,2,"4"
"10490",63,1,3,9,1.0625,4,3,3,2,2,2.85,3,2,"4"
"10490",63,2,3,10,1.0625,4,3,3,1,1,2.85,3,2,"4"
"10490",63,3,3,11,1.0625,3,3,3,2,1,2.85,3,2,"4"
"10490",63,4,3,12,1.0625,4,3,3,1,2,2.85,3,2,"4"
"10490",63,1,4,13,1.0625,3,3,3,1,1,2.85,3,2,"4"
"10490",63,2,4,14,1.0625,3,3,3,1,2,2.85,3,2,"4"
"10490",63,3,4,15,1.0625,4,3,3,1,2,2.85,3,2,"4"
"10490",63,4,4,16,1.0625,4,3,3,1,1,2.85,3,1,"4"
"10490",63,1,5,17,2,2,2,2,1,3,4,4,3,"4"
"10490",63,2,5,18,2,3,2,3,1,3,4,4,2,"4"
"10490",63,3,5,19,1.0625,3,3,3,1,3,2.85,3,2,"4"
"10490",63,4,5,20,1.0625,3,3,3,1,3,2.85,3,1,"4"
"10490",63,1,6,21,2,3,2,3,1,3,4,4,2,"4"
"10490",63,2,6,22,1.0625,4,2,3,1,3,2.85,4,2,"4"
"10490",63,3,6,23,1.0625,3,2,3,1,2,2.85,3,2,"4"
"10490",63,4,6,24,1.0625,3,3,3,1,3,2.85,3,2,"4"
"10490",63,1,7,25,2,3,2,3,1,3,4,4,2,"4"
"10490",63,2,7,26,1,2,2,3,1,3,4,3,2,"4"
"10490",63,3,7,27,1.0625,3,2,2,1,2,2.85,4,3,"4"
"10490",63,4,7,28,2,4,2,2,1,2,3,3,3,"4"
"10490",63,1,8,29,1,3,2,4,1,4,4,4,1,"4"
"10490",63,2,8,30,1.0625,3,3,3,1,3,2.85,3,3,"4"
"10490",63,3,8,31,1.0625,3,3,3,1,2,2.85,3,2,"4"
"10490",63,4,8,32,1.0625,3,1,3,1,2,2.85,3,3,"4"
"10490",63,1,9,33,2,2,2,3,1,3,4,3,2,"4"
"10490",63,3,9,35,1.0625,3,3,3,1,2,2.85,3,2,"4"
"10490",63,4,9,36,1.0625,3,3,3,1,2,2.85,3,1,"4"
"10490",63,1,10,37,1.0625,4,2,3,1,2,2.85,4,2,"4"
"10490",63,2,10,38,1,2,2,3,1,3,4,3,2,"4"
"10490",63,3,10,39,1.0625,3,3,3,1,2,2.85,3,1,"4"
"10490",63,4,10,40,1.0625,4,2,3,1,2,2.85,3,1,"4"
"10490",63,1,11,41,1.0625,3,3,3,1,2,2.85,3,2,"4"
"10490",63,2,11,42,1.0625,3,3,3,1,1,2.85,3,2,"4"
"10490",63,3,11,43,1.0625,4,3,3,1,2,2.85,3,3,"4"
"10490",63,4,11,44,1.0625,3,3,3,1,2,2.85,3,2,"4"
"10490",63,1,12,45,1,3,1,3,1,3,4,3,2,"4"
"10490",63,2,12,46,1,5,1,2,1,3,4,4,3,"4"
"10490",63,3,12,47,1.0625,4,3,3,1,2,2.85,3,3,"4"
"10490",63,4,12,48,1.0625,3,3,3,1,1,2.85,3,1,"4"
"10490",63,1,13,49,1,2,1,3,1,3,4,4,1,"4"
"10490",63,2,13,50,1.0625,4,2,3,1,1,2.85,4,2,"4"
"10490",63,3,13,51,1.0625,4,3,3,1,2,2.85,3,2,"4"
"10490",63,4,13,52,1.0625,4,2,3,1,1,2.85,4,2,"4"
"10490",63,1,14,53,1,2,2,4,1,4,4,4,2,"4"
"10490",63,2,14,54,1.0625,3,3,3,1,2,2.85,4,2,"4"
"10490",63,3,14,55,1.0625,4,2,3,1,2,2.85,4,2,"4"
"10490",63,4,14,56,1.0625,4,2,3,1,2,2.85,4,2,"4"
"10490",63,1,15,57,1,2,1,3,1,3,4,5,1,"4"
"10490",63,2,15,58,1.0625,4,1,3,1,2,2.85,4,2,"4"
"10490",63,3,15,59,1.0625,3,3,3,1,2,2.85,3,3,"4"
"10490",63,4,15,60,1.0625,3,2,3,1,2,2.85,3,3,"4"
"10490",63,1,16,61,1,3,2,4,1,3,4,4,2,"4"
"10490",63,2,16,62,1.0625,4,2,3,1,2,2.85,4,2,"4"
"10490",63,3,16,63,1.0625,4,3,3,1,2,2.85,4,2,"4"
"10490",63,4,16,64,1,2,3,5,1,4,4,3,2,"4"
"10490",63,1,17,65,1.0625,4,3,3,1,2,2.85,3,3,"4"
"10490",112,1,1,0,4,3,1,4,1,3,3,4,2,"7"
"10490",112,3,1,3,1.0625,2,3,4,2,2,2.85,3,3,"7"
"10490",112,4,1,4,1.0625,3,3,4,1,1,2.85,3,2,"7"
"10490",112,1,2,5,2,3,2,3,2,4,4,4,2,"7"
"10490",112,3,2,7,1.0625,5,5,4,1,2,2.85,2,2,"7"
"10490",112,4,2,8,2,3,3,3,1,2,4,3,2,"7"
"10490",112,1,3,9,1.0625,5,5,5,1,1,2.85,1,2,"7"
"10490",112,2,3,10,2,5,2,2,1,3,4,4,2,"7"
"10490",112,3,3,11,2,2,2,3,1,4,4,4,2,"7"
"10490",112,4,3,12,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,1,4,13,1.0625,4,3,4,1,1,2.85,3,2,"7"
"10490",112,2,4,14,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,3,4,15,1.0625,3,4,2,1,2,2.85,3,3,"7"
"10490",112,1,5,17,1.0625,4,4,4,1,1,2.85,3,3,"7"
"10490",112,2,5,18,1.0625,3,3,3,1,2,2.85,3,3,"7"
"10490",112,3,5,19,1.0625,3,3,3,1,2,2.85,3,3,"7"
"10490",112,4,5,20,2,2,1,2,1,2,4,3,2,"7"
"10490",112,1,6,21,1.0625,5,5,5,1,1,2.85,2,1,"7"
"10490",112,2,6,22,1.0625,3,3,3,1,1,2.85,3,3,"7"
"10490",112,3,6,23,2,2,3,4,1,4,4,3,2,"7"
"10490",112,4,6,24,1.0625,4,3,3,1,1,2.85,3,3,"7"
"10490",112,1,7,25,1.0625,4,4,4,1,2,2.85,3,2,"7"
"10490",112,2,7,26,1.0625,3,3,3,1,3,2.85,3,3,"7"
"10490",112,3,7,27,1.0625,3,3,2,1,2,2.85,3,3,"7"
"10490",112,4,7,28,1.0625,3,3,4,1,3,2.85,3,2,"7"
"10490",112,1,8,29,1.0625,3,3,3,1,2,2.85,3,2,"7"
"10490",112,2,8,30,1.0625,4,3,5,1,3,2.85,4,2,"7"
"10490",112,3,8,31,1.0625,4,4,4,1,2,2.85,4,2,"7"
"10490",112,4,8,32,1.0625,4,3,3,1,2,2.85,3,2,"7"
"10490",112,1,9,33,2,2,3,3,1,4,4,3,2,"7"
"10490",112,2,9,34,1.0625,3,2,3,1,3,2.85,3,2,"7"
"10490",112,3,9,35,1.0625,5,5,5,1,2,2.85,2,1,"7"
"10490",112,4,9,36,1,2,4,5,1,4,4,4,1,"7"
"10490",112,1,10,37,1.0625,4,1,4,1,2,2.85,3,1,"7"
"10490",112,2,10,38,1.0625,3,3,3,1,2,2.85,4,2,"7"
"10490",112,3,10,39,1.0625,3,2,3,1,1,2.85,4,2,"7"
"10490",112,4,10,40,1.0625,3,3,4,1,2,2.85,3,3,"7"
"10490",112,1,11,41,1.0625,5,5,5,1,2,2.85,2,1,"7"
"10490",112,2,11,42,1.0625,3,2,3,1,2,2.85,3,2,"7"
"10490",112,3,11,43,2,1,2,4,1,4,4,4,2,"7"
"10490",112,4,11,44,2,2,2,4,1,2,4,4,2,"7"
"10490",112,1,12,45,1.0625,5,5,5,1,2,2.85,2,3,"7"
"10490",112,2,12,46,1.0625,3,4,4,1,2,2.85,3,3,"7"
"10490",112,3,12,47,1.0625,4,3,3,2,2,2.85,3,3,"7"
"10490",112,4,12,48,1.0625,3,3,3,2,2,2.85,3,3,"7"
"10490",112,1,13,49,1.0625,5,4,5,1,2,2.85,2,2,"7"
"10490",112,2,13,50,1.0625,4,3,4,1,2,2.85,3,3,"7"
"10490",112,3,13,51,1.0625,2,4,4,1,2,2.85,3,2,"7"
"10490",112,4,13,52,1.0625,5,4,5,1,2,2.85,2,2,"7"
"10490",112,1,14,53,1.0625,4,4,4,1,2,2.85,2,2,"7"
"10490",112,2,14,54,2,2,2,3,1,4,4,3,3,"7"
"10490",112,3,14,55,1.0625,4,4,4,1,2,2.85,3,3,"7"
"10490",112,4,14,56,1.0625,4,3,3,1,2,2.85,3,2,"7"
"10490",112,1,15,57,2,2,2,4,1,3,4,4,2,"7"
"10490",112,3,15,59,1.0625,3,3,3,1,3,2.85,3,2,"7"
"10490",112,4,15,60,1.0625,4,2,3,1,2,2.85,3,2,"7"
"10490",112,1,16,61,1.0625,2,2,3,1,2,2.85,2,2,"7"
"10490",112,2,16,62,1.0625,4,4,3,1,2,2.85,2,3,"7"
"10490",112,3,16,63,1.0625,4,4,3,1,2,2.85,3,3,"7"
"10490",112,4,16,64,1.0625,3,3,2,1,3,2.85,3,3,"7"
"10490",112,2,17,66,1.0625,4,3,2,2,1,2.85,3,3,"7"
"10490",112,3,17,67,1.0625,4,3,2,2,1,2.85,2,4,"7"
"10490",112,4,17,68,1.0625,2,3,3,1,3,2.85,3,3,"7"
"10490",112,1,18,69,1.0625,4,4,4,1,1,2.85,2,1,"7"
"10490",112,2,18,70,1.0625,4,2,3,1,2,2.85,3,3,"7"
"10490",112,3,18,71,1.0625,4,4,3,1,2,2.85,3,2,"7"
"10490",112,4,18,72,1.0625,4,3,4,1,1,2.85,3,2,"7"
"10490",112,1,19,73,1.0625,4,3,3,1,3,2.85,3,3,"7"
"10490",112,2,19,74,1,2,3,4,1,4,5,4,1,"7"
"10490",112,3,19,75,2,2,3,4,1,4,4,4,2,"7"
"10490",112,4,19,76,2,4,3,4,1,5,4,5,2,"7"
"10490",112,1,20,77,1.0625,5,5,2,1,1,2.85,2,2,"7"
"10490",112,2,20,78,2,1,3,4,1,4,4,4,2,"7"
"10490",112,3,20,79,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,4,20,80,1.0625,4,2,3,1,3,2.85,3,3,"7"
"10490",112,1,21,81,1.0625,4,4,4,1,2,2.85,3,2,"7"
"10490",112,2,21,82,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,3,21,83,1.0625,4,4,4,2,2,2.85,2,3,"7"
"10490",112,4,21,84,1.0625,2,2,3,1,2,2.85,3,2,"7"
"10490",112,1,22,85,1.0625,4,3,3,2,1,2.85,3,4,"7"
"10490",112,2,22,86,1.0625,4,3,2,1,2,2.85,2,3,"7"
"10490",112,3,22,87,1.0625,2,3,3,2,2,2.85,3,3,"7"
"10490",112,4,22,88,1.0625,4,3,2,1,2,2.85,3,3,"7"
"10490",112,1,23,89,2,2,3,4,1,4,4,3,3,"7"
"10490",112,2,23,90,1.0625,4,3,3,2,2,2.85,3,3,"7"
"10490",112,3,23,91,1.0625,4,2,2,2,2,2.85,3,3,"7"
"10490",112,4,23,92,1.0625,4,2,3,1,2,2.85,3,4,"7"
"10490",112,1,24,93,1.0625,4,3,3,1,2,2.85,3,2,"7"
"10490",112,2,24,94,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,3,24,95,1.0625,4,3,4,2,2,2.85,2,3,"7"
"10490",112,4,24,96,1.0625,4,3,3,1,2,2.85,3,2,"7"
"10490",112,1,25,97,1.0625,4,3,3,3,2,2.85,3,3,"7"
"10490",112,2,25,98,1.0625,4,4,3,2,2,2.85,3,2,"7"
"10490",112,3,25,99,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,4,25,100,1.0625,4,2,3,2,2,2.85,3,3,"7"
"10490",112,1,26,101,1.0625,4,3,2,2,2,2.85,3,3,"7"
"10490",112,2,26,102,1.0625,4,4,3,2,2,2.85,3,3,"7"
"10490",112,3,26,103,1.0625,4,3,3,2,3,2.85,3,3,"7"
"10490",112,4,26,104,1.0625,3,3,3,2,2,2.85,3,3,"7"
"10490",112,1,27,105,1.0625,4,2,3,2,3,2.85,3,2,"7"
"10490",112,2,27,106,1.0625,5,2,3,1,2,2.85,3,2,"7"
"10490",112,3,27,107,1.0625,4,3,3,2,2,2.85,3,3,"7"
"10490",112,4,27,108,1.0625,3,3,3,2,3,2.85,2,3,"7"
"10490",112,1,28,109,1.0625,4,4,4,1,2,2.85,3,3,"7"
"10490",112,2,28,110,1.0625,4,3,3,1,2,2.85,3,2,"7"
"10490",112,3,28,111,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,1,29,113,1.0625,3,2,3,1,3,2.85,2,3,"7"
"10490",112,2,29,114,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,4,29,116,1.0625,4,3,3,1,2,2.85,3,2,"7"
"10490",112,1,30,117,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10490",112,2,30,118,1.0625,4,3,3,2,2,2.85,3,3,"7"
"10490",112,3,30,119,1.0625,4,3,3,1,2,2.85,3,3,"7"
"10492",31,2,1,2,1,2,2,4,1,4,3,4,2,"4"
"10492",31,1,2,5,2,2,3,3,1,4,3,3,2,"4"
"10492",31,2,2,6,3,3,4,3,1,4,2,3,2,"4"
"10492",31,4,2,8,2,1,1,3,2,4,3,3,2,"4"
